M|3738|597|46
M|3738|618|47
M|3737|631|47
M|3730|644|47
M|3729|645|47
M|3729|645|47
mousebtn|LButton|Down|31
M|3729|645|16
M|3729|645|47
mousebtn|LButton|Up|0
M|3729|645|46
M|3729|645|47
M|3729|644|47
M|3734|626|47
M|3777|593|47
M|4037|436|47
M|4365|330|47
M|4408|305|47
M|4429|276|46
M|4438|261|47
M|4438|261|47
M|4440|260|47
M|4440|260|47
M|4440|260|47
M|4440|260|47
M|4441|255|47
M|4441|255|46
M|4441|253|47
M|4441|253|47
M|4441|253|47
M|4441|253|47
M|4441|253|47
mousebtn|LButton|Down|0
M|4441|253|47
mousebtn|LButton|Up|31
M|4441|253|16
M|4441|253|46
M|4441|253|47
M|4441|253|47
M|4441|253|47
M|4441|253|47
M|4437|254|47
M|4381|292|47
M|4144|401|47
M|3886|551|46
M|3850|601|47
M|3829|628|47
M|3799|643|47
M|3797|643|47
M|3771|641|47
M|3735|631|47
M|3725|632|47
M|3724|635|46
mousebtn|LButton|Down|0
mousebtn|LButton|Up|47
M|3724|635|0
M|3724|635|47
M|3724|635|47
M|3724|635|47
M|3734|629|47
M|3956|531|47
M|4251|445|47
M|4472|376|46
M|4479|336|47
M|4479|321|47
M|4479|316|47
M|4463|299|47
M|4438|282|47
M|4435|269|47
M|4435|258|47
M|4435|251|46
M|4436|249|47
M|4436|249|47
M|4436|249|47
M|4436|249|47
M|4436|249|47
M|4436|249|47
M|4436|249|47
M|4436|249|46
mousebtn|LButton|Down|32
M|4436|249|15
M|4436|249|47
mousebtn|LButton|Up|16
M|4436|249|31
M|4436|249|47
M|4436|249|47
M|4436|249|47
M|4436|249|47
M|4436|249|46
M|4436|249|47
M|4406|263|47
M|4324|305|47
M|4022|441|47
M|3843|559|47
M|3785|600|47
M|3771|608|47
M|3767|609|46
M|3764|610|47
M|3758|613|47
M|3753|620|47
M|3742|632|47
M|3741|633|47
mousebtn|LButton|Down|15
M|3741|633|32
M|3741|633|47
mousebtn|LButton|Up|15
M|3741|633|31
M|3741|633|47
M|3742|632|47
M|3800|589|47
M|3925|522|47
M|4106|446|47
M|4276|388|47
M|4373|345|47
M|4398|328|46
M|4407|318|47
M|4411|309|47
M|4414|303|47
M|4420|294|47
M|4424|283|47
M|4428|274|47
M|4430|271|47
M|4431|270|46
M|4432|267|47
M|4434|264|47
M|4438|257|47
